days,dt,cur_time_in_gmt,cpu_utilization_pctg,hour
7/10/2017 23:00,7/10/2017,7/10/2017 23:00,40.833,23
7/11/2017 0:00,7/10/2017,7/11/2017 0:00,57.222,0
7/11/2017 1:00,7/10/2017,7/11/2017 1:00,51.111,1
7/11/2017 2:00,7/10/2017,7/11/2017 2:00,54.167,2
7/11/2017 3:00,7/10/2017,7/11/2017 3:00,63.611,3
7/11/2017 4:00,7/10/2017,7/11/2017 4:00,47.222,4
7/11/2017 5:00,7/11/2017,7/11/2017 5:00,47.222,5
7/11/2017 6:00,7/11/2017,7/11/2017 6:00,37.5,6
7/11/2017 7:00,7/11/2017,7/11/2017 7:00,27.222,7
7/11/2017 8:00,7/11/2017,7/11/2017 8:00,34.722,8
7/11/2017 9:00,7/11/2017,7/11/2017 9:00,45.556,9
7/11/2017 10:00,7/11/2017,7/11/2017 10:00,58.056,10
7/11/2017 11:00,7/11/2017,7/11/2017 11:00,55.556,11
7/11/2017 12:00,7/11/2017,7/11/2017 12:00,68.333,12
7/11/2017 13:00,7/11/2017,7/11/2017 13:00,74.167,13
7/11/2017 14:00,7/11/2017,7/11/2017 14:00,86.944,14
7/11/2017 15:00,7/11/2017,7/11/2017 15:00,71.667,15
7/11/2017 16:00,7/11/2017,7/11/2017 16:00,77.778,16
7/11/2017 17:00,7/11/2017,7/11/2017 17:00,66.667,17
7/11/2017 18:00,7/11/2017,7/11/2017 18:00,62.222,18
7/11/2017 19:00,7/11/2017,7/11/2017 19:00,62.881,19
7/11/2017 20:00,7/11/2017,7/11/2017 20:00,50.833,20
7/11/2017 21:00,7/11/2017,7/11/2017 21:00,53.333,21
7/11/2017 22:00,7/11/2017,7/11/2017 22:00,50.278,22
7/11/2017 23:00,7/11/2017,7/11/2017 23:00,39.444,23
7/12/2017 0:00,7/11/2017,7/12/2017 0:00,49.444,0
7/12/2017 1:00,7/11/2017,7/12/2017 1:00,47.222,1
7/12/2017 2:00,7/11/2017,7/12/2017 2:00,52.5,2
7/12/2017 3:00,7/11/2017,7/12/2017 3:00,65,3
7/12/2017 4:00,7/11/2017,7/12/2017 4:00,44.167,4
7/12/2017 5:00,7/12/2017,7/12/2017 5:00,44.167,5
7/12/2017 6:00,7/12/2017,7/12/2017 6:00,48.611,6
7/12/2017 7:00,7/12/2017,7/12/2017 7:00,28.333,7
7/12/2017 8:00,7/12/2017,7/12/2017 8:00,31.111,8
7/12/2017 9:00,7/12/2017,7/12/2017 9:00,43.611,9
7/12/2017 10:00,7/12/2017,7/12/2017 10:00,59.167,10
7/12/2017 11:00,7/12/2017,7/12/2017 11:00,49.722,11
7/12/2017 12:00,7/12/2017,7/12/2017 12:00,68.889,12
7/12/2017 13:00,7/12/2017,7/12/2017 13:00,73.056,13
7/12/2017 14:00,7/12/2017,7/12/2017 14:00,86.389,14
7/12/2017 15:00,7/12/2017,7/12/2017 15:00,73.056,15
7/12/2017 16:00,7/12/2017,7/12/2017 16:00,76.389,16
7/12/2017 17:00,7/12/2017,7/12/2017 17:00,70.833,17
7/12/2017 18:00,7/12/2017,7/12/2017 18:00,65.833,18
7/12/2017 19:00,7/12/2017,7/12/2017 19:00,60,19
7/12/2017 20:00,7/12/2017,7/12/2017 20:00,53.611,20
7/12/2017 21:00,7/12/2017,7/12/2017 21:00,54.722,21
7/12/2017 22:00,7/12/2017,7/12/2017 22:00,49.444,22
7/12/2017 23:00,7/12/2017,7/12/2017 23:00,38.889,23
7/13/2017 0:00,7/12/2017,7/13/2017 0:00,51.389,0
7/13/2017 1:00,7/12/2017,7/13/2017 1:00,50.416,1
7/13/2017 2:00,7/12/2017,7/13/2017 2:00,55.278,2
7/13/2017 3:00,7/12/2017,7/13/2017 3:00,58.611,3
7/13/2017 4:00,7/12/2017,7/13/2017 4:00,42.778,4
7/13/2017 5:00,7/13/2017,7/13/2017 5:00,42.778,5
7/13/2017 6:00,7/13/2017,7/13/2017 6:00,45.833,6
7/13/2017 7:00,7/13/2017,7/13/2017 7:00,29.444,7
7/13/2017 8:00,7/13/2017,7/13/2017 8:00,31.944,8
7/13/2017 9:00,7/13/2017,7/13/2017 9:00,45,9
7/13/2017 10:00,7/13/2017,7/13/2017 10:00,62.222,10
7/13/2017 11:00,7/13/2017,7/13/2017 11:00,54.444,11
7/13/2017 12:00,7/13/2017,7/13/2017 12:00,68.611,12
7/13/2017 13:00,7/13/2017,7/13/2017 13:00,71.111,13
7/13/2017 14:00,7/13/2017,7/13/2017 14:00,86.667,14
7/13/2017 15:00,7/13/2017,7/13/2017 15:00,73.333,15
7/13/2017 16:00,7/13/2017,7/13/2017 16:00,73.333,16
7/13/2017 17:00,7/13/2017,7/13/2017 17:00,68.333,17
7/13/2017 18:00,7/13/2017,7/13/2017 18:00,63.056,18
7/13/2017 19:00,7/13/2017,7/13/2017 19:00,57.5,19
7/13/2017 20:00,7/13/2017,7/13/2017 20:00,48.889,20
7/13/2017 21:00,7/13/2017,7/13/2017 21:00,52.5,21
7/13/2017 22:00,7/13/2017,7/13/2017 22:00,46.667,22
7/13/2017 23:00,7/13/2017,7/13/2017 23:00,40,23
7/14/2017 0:00,7/13/2017,7/14/2017 0:00,49.722,0
7/14/2017 1:00,7/13/2017,7/14/2017 1:00,48.333,1
7/14/2017 2:00,7/13/2017,7/14/2017 2:00,55.833,2
7/14/2017 3:00,7/13/2017,7/14/2017 3:00,54.722,3
7/14/2017 4:00,7/13/2017,7/14/2017 4:00,47.778,4
7/14/2017 5:00,7/14/2017,7/14/2017 5:00,47.778,5
7/14/2017 6:00,7/14/2017,7/14/2017 6:00,46.389,6
7/14/2017 7:00,7/14/2017,7/14/2017 7:00,28.056,7
7/14/2017 8:00,7/14/2017,7/14/2017 8:00,33.241,8
7/14/2017 9:00,7/14/2017,7/14/2017 9:00,51.389,9
7/14/2017 10:00,7/14/2017,7/14/2017 10:00,63.056,10
7/14/2017 11:00,7/14/2017,7/14/2017 11:00,50.833,11
7/14/2017 12:00,7/14/2017,7/14/2017 12:00,67.5,12
7/14/2017 13:00,7/14/2017,7/14/2017 13:00,72.5,13
7/14/2017 14:00,7/14/2017,7/14/2017 14:00,85.556,14
7/14/2017 15:00,7/14/2017,7/14/2017 15:00,71.667,15
7/14/2017 16:00,7/14/2017,7/14/2017 16:00,74.167,16
7/14/2017 17:00,7/14/2017,7/14/2017 17:00,68.611,17
7/14/2017 18:00,7/14/2017,7/14/2017 18:00,65.556,18
7/14/2017 19:00,7/14/2017,7/14/2017 19:00,57.222,19
7/14/2017 20:00,7/14/2017,7/14/2017 20:00,51.667,20
7/14/2017 21:00,7/14/2017,7/14/2017 21:00,61.389,21
7/14/2017 22:00,7/14/2017,7/14/2017 22:00,75,22
7/14/2017 23:00,7/14/2017,7/14/2017 23:00,64.167,23
7/15/2017 0:00,7/14/2017,7/15/2017 0:00,83.333,0
7/15/2017 1:00,7/14/2017,7/15/2017 1:00,76.111,1
7/15/2017 2:00,7/14/2017,7/15/2017 2:00,75.833,2
7/15/2017 3:00,7/14/2017,7/15/2017 3:00,65.833,3
7/15/2017 4:00,7/14/2017,7/15/2017 4:00,61.944,4
7/15/2017 5:00,7/14/2017,7/15/2017 4:00,61.944,5
7/15/2017 6:00,7/14/2017,7/15/2017 4:00,61.944,6
7/15/2017 7:00,7/14/2017,7/15/2017 4:00,61.944,7
7/15/2017 8:00,7/14/2017,7/15/2017 4:00,61.944,8
7/15/2017 9:00,7/14/2017,7/15/2017 4:00,61.944,9
7/15/2017 10:00,7/14/2017,7/15/2017 4:00,61.944,10
7/15/2017 11:00,7/14/2017,7/15/2017 4:00,61.944,11
7/15/2017 12:00,7/14/2017,7/15/2017 4:00,61.944,12
7/15/2017 13:00,7/14/2017,7/15/2017 4:00,61.944,13
7/15/2017 14:00,7/14/2017,7/15/2017 4:00,61.944,14
7/15/2017 15:00,7/14/2017,7/15/2017 4:00,61.944,15
7/15/2017 16:00,7/14/2017,7/15/2017 4:00,61.944,16
7/15/2017 17:00,7/14/2017,7/15/2017 4:00,61.944,17
7/15/2017 18:00,7/14/2017,7/15/2017 4:00,61.944,18
7/15/2017 19:00,7/14/2017,7/15/2017 4:00,61.944,19
7/15/2017 20:00,7/14/2017,7/15/2017 4:00,61.944,20
7/15/2017 21:00,7/14/2017,7/15/2017 4:00,61.944,21
7/15/2017 22:00,7/14/2017,7/15/2017 4:00,61.944,22
7/15/2017 23:00,7/14/2017,7/15/2017 4:00,61.944,23
7/16/2017 0:00,7/14/2017,7/15/2017 4:00,61.944,0
7/16/2017 1:00,7/14/2017,7/15/2017 4:00,61.944,1
7/16/2017 2:00,7/14/2017,7/15/2017 4:00,61.944,2
7/16/2017 3:00,7/14/2017,7/15/2017 4:00,61.944,3
7/16/2017 4:00,7/14/2017,7/15/2017 4:00,61.944,4
7/16/2017 5:00,7/16/2017,7/16/2017 5:00,61.944,5
7/16/2017 6:00,7/16/2017,7/16/2017 6:00,31.111,6
7/16/2017 7:00,7/16/2017,7/16/2017 7:00,28.611,7
7/16/2017 8:00,7/16/2017,7/16/2017 8:00,28.611,8
7/16/2017 9:00,7/16/2017,7/16/2017 9:00,27.222,9
7/16/2017 10:00,7/16/2017,7/16/2017 10:00,24.167,10
7/16/2017 11:00,7/16/2017,7/16/2017 11:00,23.611,11
7/16/2017 12:00,7/16/2017,7/16/2017 12:00,26.389,12
7/16/2017 13:00,7/16/2017,7/16/2017 13:00,24.722,13
7/16/2017 14:00,7/16/2017,7/16/2017 14:00,25,14
7/16/2017 15:00,7/16/2017,7/16/2017 15:00,25.833,15
7/16/2017 16:00,7/16/2017,7/16/2017 16:00,25.278,16
7/16/2017 17:00,7/16/2017,7/16/2017 17:00,21.944,17
7/16/2017 18:00,7/16/2017,7/16/2017 18:00,20.556,18
7/16/2017 19:00,7/16/2017,7/16/2017 19:00,15.278,19
7/16/2017 20:00,7/16/2017,7/16/2017 20:00,16.389,20
7/16/2017 21:00,7/16/2017,7/16/2017 21:00,16.62,21
7/16/2017 22:00,7/16/2017,7/16/2017 22:00,20,22
7/16/2017 23:00,7/16/2017,7/16/2017 23:00,16.944,23
7/17/2017 0:00,7/16/2017,7/17/2017 0:00,31.389,0
7/17/2017 1:00,7/16/2017,7/17/2017 1:00,25.278,1
7/17/2017 2:00,7/16/2017,7/17/2017 2:00,20.278,2
7/17/2017 3:00,7/16/2017,7/17/2017 3:00,21.944,3
7/17/2017 4:00,7/16/2017,7/17/2017 4:00,21.944,4
7/17/2017 5:00,7/17/2017,7/17/2017 5:00,21.944,5
7/17/2017 6:00,7/17/2017,7/17/2017 6:00,28.056,6
7/17/2017 7:00,7/17/2017,7/17/2017 7:00,26.667,7
7/17/2017 8:00,7/17/2017,7/17/2017 8:00,32.222,8
7/17/2017 9:00,7/17/2017,7/17/2017 9:00,47.222,9
7/17/2017 10:00,7/17/2017,7/17/2017 10:00,58.889,10
7/17/2017 11:00,7/17/2017,7/17/2017 11:00,51.944,11
7/17/2017 12:00,7/17/2017,7/17/2017 12:00,70,12
7/17/2017 13:00,7/17/2017,7/17/2017 13:00,75.833,13
7/17/2017 14:00,7/17/2017,7/17/2017 14:00,86.944,14
7/17/2017 15:00,7/17/2017,7/17/2017 15:00,73.333,15
7/17/2017 16:00,7/17/2017,7/17/2017 16:00,75.556,16
7/17/2017 17:00,7/17/2017,7/17/2017 17:00,69.444,17
7/17/2017 18:00,7/17/2017,7/17/2017 18:00,61.667,18
7/17/2017 19:00,7/17/2017,7/17/2017 19:00,59.722,19
7/17/2017 20:00,7/17/2017,7/17/2017 20:00,52.5,20
7/17/2017 21:00,7/17/2017,7/17/2017 21:00,57.222,21
7/17/2017 22:00,7/17/2017,7/17/2017 22:00,51.667,22
7/17/2017 23:00,7/17/2017,7/17/2017 23:00,38.056,23
7/18/2017 0:00,7/17/2017,7/18/2017 0:00,45.278,0
7/18/2017 1:00,7/17/2017,7/18/2017 1:00,46.111,1
7/18/2017 2:00,7/17/2017,7/18/2017 2:00,46.111,2
7/18/2017 3:00,7/17/2017,7/18/2017 3:00,53.74,3
7/18/2017 4:00,7/17/2017,7/18/2017 4:00,40.556,4
7/18/2017 5:00,7/18/2017,7/18/2017 5:00,40.556,5
7/18/2017 6:00,7/18/2017,7/18/2017 6:00,36.389,6
7/18/2017 7:00,7/18/2017,7/18/2017 7:00,25.278,7
7/18/2017 8:00,7/18/2017,7/18/2017 8:00,30.833,8
7/18/2017 9:00,7/18/2017,7/18/2017 9:00,51.389,9
7/18/2017 10:00,7/18/2017,7/18/2017 10:00,61.944,10
7/18/2017 11:00,7/18/2017,7/18/2017 11:00,56.111,11
7/18/2017 12:00,7/18/2017,7/18/2017 12:00,68.333,12
7/18/2017 13:00,7/18/2017,7/18/2017 13:00,72.778,13
7/18/2017 14:00,7/18/2017,7/18/2017 14:00,85.833,14
7/18/2017 15:00,7/18/2017,7/18/2017 15:00,73.333,15
7/18/2017 16:00,7/18/2017,7/18/2017 16:00,74.722,16
7/18/2017 17:00,7/18/2017,7/18/2017 17:00,66.667,17
7/18/2017 18:00,7/18/2017,7/18/2017 18:00,61.667,18
7/18/2017 19:00,7/18/2017,7/18/2017 19:00,57.778,19
7/18/2017 20:00,7/18/2017,7/18/2017 20:00,49.722,20
7/18/2017 21:00,7/18/2017,7/18/2017 21:00,53.889,21
7/18/2017 22:00,7/18/2017,7/18/2017 22:00,48.889,22
7/18/2017 23:00,7/18/2017,7/18/2017 23:00,40.556,23
7/19/2017 0:00,7/18/2017,7/19/2017 0:00,49.444,0
7/19/2017 1:00,7/18/2017,7/19/2017 1:00,51.111,1
7/19/2017 2:00,7/18/2017,7/19/2017 2:00,55.556,2
7/19/2017 3:00,7/18/2017,7/19/2017 3:00,54.444,3
7/19/2017 4:00,7/18/2017,7/19/2017 4:00,39.444,4
7/19/2017 5:00,7/19/2017,7/19/2017 5:00,39.444,5
7/19/2017 6:00,7/19/2017,7/19/2017 6:00,48.611,6
7/19/2017 7:00,7/19/2017,7/19/2017 7:00,29.444,7
7/19/2017 8:00,7/19/2017,7/19/2017 8:00,28.611,8
7/19/2017 9:00,7/19/2017,7/19/2017 9:00,37.673,9
7/19/2017 10:00,7/19/2017,7/19/2017 10:00,55,10
7/19/2017 11:00,7/19/2017,7/19/2017 11:00,42.222,11
7/19/2017 12:00,7/19/2017,7/19/2017 12:00,62.222,12
7/19/2017 13:00,7/19/2017,7/19/2017 13:00,66.944,13
7/19/2017 14:00,7/19/2017,7/19/2017 14:00,82.222,14
7/19/2017 15:00,7/19/2017,7/19/2017 15:00,68.889,15
7/19/2017 16:00,7/19/2017,7/19/2017 16:00,73.056,16
7/19/2017 17:00,7/19/2017,7/19/2017 17:00,69.167,17
7/19/2017 18:00,7/19/2017,7/19/2017 18:00,66.667,18
7/19/2017 19:00,7/19/2017,7/19/2017 19:00,63.333,19
7/19/2017 20:00,7/19/2017,7/19/2017 20:00,49.167,20
7/19/2017 21:00,7/19/2017,7/19/2017 21:00,53.611,21
7/19/2017 22:00,7/19/2017,7/19/2017 22:00,49.722,22
7/19/2017 23:00,7/19/2017,7/19/2017 23:00,36.944,23
7/20/2017 0:00,7/19/2017,7/20/2017 0:00,48.333,0
7/20/2017 1:00,7/19/2017,7/20/2017 1:00,54.167,1
7/20/2017 2:00,7/19/2017,7/20/2017 2:00,48.889,2
7/20/2017 3:00,7/19/2017,7/20/2017 3:00,56.389,3
7/20/2017 4:00,7/19/2017,7/20/2017 4:00,40.278,4
7/20/2017 5:00,7/20/2017,7/20/2017 5:00,40.278,5
7/20/2017 6:00,7/20/2017,7/20/2017 6:00,44.167,6
7/20/2017 7:00,7/20/2017,7/20/2017 7:00,34.722,7
7/20/2017 8:00,7/20/2017,7/20/2017 8:00,33.611,8
7/20/2017 9:00,7/20/2017,7/20/2017 9:00,44.444,9
7/20/2017 10:00,7/20/2017,7/20/2017 10:00,60.556,10
7/20/2017 11:00,7/20/2017,7/20/2017 11:00,53.333,11
7/20/2017 12:00,7/20/2017,7/20/2017 12:00,68.611,12
7/20/2017 13:00,7/20/2017,7/20/2017 13:00,73.611,13
7/20/2017 14:00,7/20/2017,7/20/2017 14:00,85.278,14
7/20/2017 15:00,7/20/2017,7/20/2017 15:00,75.069,15
7/20/2017 16:00,7/20/2017,7/20/2017 16:00,79.444,16
7/20/2017 17:00,7/20/2017,7/20/2017 17:00,70.278,17
7/20/2017 18:00,7/20/2017,7/20/2017 18:00,61.111,18
7/20/2017 19:00,7/20/2017,7/20/2017 19:00,57.5,19
7/20/2017 20:00,7/20/2017,7/20/2017 20:00,48.889,20
7/20/2017 21:00,7/20/2017,7/20/2017 21:00,54.444,21
7/20/2017 22:00,7/20/2017,7/20/2017 22:00,47.5,22
7/20/2017 23:00,7/20/2017,7/20/2017 23:00,36.944,23
7/21/2017 0:00,7/20/2017,7/21/2017 0:00,48.889,0
7/21/2017 1:00,7/20/2017,7/21/2017 1:00,50.833,1
7/21/2017 2:00,7/20/2017,7/21/2017 2:00,49.722,2
7/21/2017 3:00,7/20/2017,7/21/2017 3:00,55.556,3
7/21/2017 4:00,7/20/2017,7/21/2017 4:00,55.556,4
7/21/2017 5:00,7/21/2017,7/21/2017 5:00,55.556,5
7/21/2017 6:00,7/21/2017,7/21/2017 6:00,42.778,6
7/21/2017 7:00,7/21/2017,7/21/2017 7:00,30.278,7
7/21/2017 8:00,7/21/2017,7/21/2017 8:00,52.222,8
7/21/2017 9:00,7/21/2017,7/21/2017 9:00,52.778,9
7/21/2017 10:00,7/21/2017,7/21/2017 10:00,61.389,10
7/21/2017 11:00,7/21/2017,7/21/2017 11:00,56.667,11
7/21/2017 12:00,7/21/2017,7/21/2017 12:00,70.833,12
7/21/2017 13:00,7/21/2017,7/21/2017 13:00,75.556,13
7/21/2017 14:00,7/21/2017,7/21/2017 14:00,85,14
7/21/2017 15:00,7/21/2017,7/21/2017 15:00,73.889,15
7/21/2017 16:00,7/21/2017,7/21/2017 16:00,77.222,16
7/21/2017 17:00,7/21/2017,7/21/2017 17:00,68.611,17
7/21/2017 18:00,7/21/2017,7/21/2017 18:00,62.222,18
7/21/2017 19:00,7/21/2017,7/21/2017 19:00,58.889,19
7/21/2017 20:00,7/21/2017,7/21/2017 20:00,50,20
7/21/2017 21:00,7/21/2017,7/21/2017 21:00,60,21
7/21/2017 22:00,7/21/2017,7/21/2017 22:00,75.069,22
7/21/2017 23:00,7/21/2017,7/21/2017 23:00,63.611,23
7/22/2017 0:00,7/21/2017,7/22/2017 0:00,80.833,0
7/22/2017 1:00,7/21/2017,7/22/2017 1:00,78.333,1
7/22/2017 2:00,7/21/2017,7/22/2017 2:00,75.556,2
7/22/2017 3:00,7/21/2017,7/22/2017 3:00,69.167,3
7/22/2017 4:00,7/21/2017,7/22/2017 4:00,55.556,4
7/22/2017 5:00,7/21/2017,7/22/2017 4:00,55.556,5
7/22/2017 6:00,7/21/2017,7/22/2017 4:00,55.556,6
7/22/2017 7:00,7/21/2017,7/22/2017 4:00,55.556,7
7/22/2017 8:00,7/21/2017,7/22/2017 4:00,55.556,8
7/22/2017 9:00,7/21/2017,7/22/2017 4:00,55.556,9
7/22/2017 10:00,7/21/2017,7/22/2017 4:00,55.556,10
7/22/2017 11:00,7/21/2017,7/22/2017 4:00,55.556,11
7/22/2017 12:00,7/21/2017,7/22/2017 4:00,55.556,12
7/22/2017 13:00,7/21/2017,7/22/2017 4:00,55.556,13
7/22/2017 14:00,7/21/2017,7/22/2017 4:00,55.556,14
7/22/2017 15:00,7/21/2017,7/22/2017 4:00,55.556,15
7/22/2017 16:00,7/21/2017,7/22/2017 4:00,55.556,16
7/22/2017 17:00,7/21/2017,7/22/2017 4:00,55.556,17
7/22/2017 18:00,7/21/2017,7/22/2017 4:00,55.556,18
7/22/2017 19:00,7/21/2017,7/22/2017 4:00,55.556,19
7/22/2017 20:00,7/21/2017,7/22/2017 4:00,55.556,20
7/22/2017 21:00,7/21/2017,7/22/2017 4:00,55.556,21
7/22/2017 22:00,7/21/2017,7/22/2017 4:00,55.556,22
7/22/2017 23:00,7/21/2017,7/22/2017 4:00,55.556,23
7/23/2017 0:00,7/21/2017,7/22/2017 4:00,55.556,0
7/23/2017 1:00,7/21/2017,7/22/2017 4:00,55.556,1
7/23/2017 2:00,7/21/2017,7/22/2017 4:00,55.556,2
7/23/2017 3:00,7/21/2017,7/22/2017 4:00,55.556,3
7/23/2017 4:00,7/21/2017,7/22/2017 4:00,55.556,4
7/23/2017 5:00,7/23/2017,7/23/2017 5:00,55.556,5
7/23/2017 6:00,7/23/2017,7/23/2017 6:00,33.889,6
7/23/2017 7:00,7/23/2017,7/23/2017 7:00,28.056,7
7/23/2017 8:00,7/23/2017,7/23/2017 8:00,27.5,8
7/23/2017 9:00,7/23/2017,7/23/2017 9:00,28.333,9
7/23/2017 10:00,7/23/2017,7/23/2017 10:00,28.889,10
7/23/2017 11:00,7/23/2017,7/23/2017 11:00,29.444,11
7/23/2017 12:00,7/23/2017,7/23/2017 12:00,27.5,12
7/23/2017 13:00,7/23/2017,7/23/2017 13:00,28.333,13
7/23/2017 14:00,7/23/2017,7/23/2017 14:00,27.222,14
7/23/2017 15:00,7/23/2017,7/23/2017 15:00,26.667,15
7/23/2017 16:00,7/23/2017,7/23/2017 16:00,28.889,16
7/23/2017 17:00,7/23/2017,7/23/2017 17:00,23.889,17
7/23/2017 18:00,7/23/2017,7/23/2017 18:00,25,18
7/23/2017 19:00,7/23/2017,7/23/2017 19:00,18.056,19
7/23/2017 20:00,7/23/2017,7/23/2017 20:00,18.889,20
7/23/2017 21:00,7/23/2017,7/23/2017 21:00,21.389,21
7/23/2017 22:00,7/23/2017,7/23/2017 22:00,21.389,22
7/23/2017 23:00,7/23/2017,7/23/2017 23:00,20.556,23
7/24/2017 0:00,7/23/2017,7/24/2017 0:00,33.611,0
7/24/2017 1:00,7/23/2017,7/24/2017 1:00,31.944,1
7/24/2017 2:00,7/23/2017,7/24/2017 2:00,22.5,2
7/24/2017 3:00,7/23/2017,7/24/2017 3:00,27.222,3
7/24/2017 4:00,7/23/2017,7/24/2017 4:00,22.222,4
7/24/2017 5:00,7/24/2017,7/24/2017 5:00,22.222,5
7/24/2017 6:00,7/24/2017,7/24/2017 6:00,28.611,6
7/24/2017 7:00,7/24/2017,7/24/2017 7:00,27.222,7
7/24/2017 8:00,7/24/2017,7/24/2017 8:00,33.611,8
7/24/2017 9:00,7/24/2017,7/24/2017 9:00,46.389,9
7/24/2017 10:00,7/24/2017,7/24/2017 10:00,56.667,10
7/24/2017 11:00,7/24/2017,7/24/2017 11:00,53.463,11
7/24/2017 12:00,7/24/2017,7/24/2017 12:00,66.111,12
7/24/2017 13:00,7/24/2017,7/24/2017 13:00,69.167,13
7/24/2017 14:00,7/24/2017,7/24/2017 14:00,83.611,14
7/24/2017 15:00,7/24/2017,7/24/2017 15:00,76.389,15
7/24/2017 16:00,7/24/2017,7/24/2017 16:00,78.333,16
7/24/2017 17:00,7/24/2017,7/24/2017 17:00,71.944,17
7/24/2017 18:00,7/24/2017,7/24/2017 18:00,64.167,18
7/24/2017 19:00,7/24/2017,7/24/2017 19:00,57.778,19
7/24/2017 20:00,7/24/2017,7/24/2017 20:00,50,20
7/24/2017 21:00,7/24/2017,7/24/2017 21:00,53.889,21
7/24/2017 22:00,7/24/2017,7/24/2017 22:00,46.944,22
7/24/2017 23:00,7/24/2017,7/24/2017 23:00,38.889,23
7/25/2017 0:00,7/24/2017,7/25/2017 0:00,50.833,0
7/25/2017 1:00,7/24/2017,7/25/2017 1:00,54.722,1
7/25/2017 2:00,7/24/2017,7/25/2017 2:00,52.222,2
7/25/2017 3:00,7/24/2017,7/25/2017 3:00,53.333,3
7/25/2017 4:00,7/24/2017,7/25/2017 4:00,38.889,4
7/25/2017 5:00,7/25/2017,7/25/2017 5:00,38.889,5
7/25/2017 6:00,7/25/2017,7/25/2017 6:00,35.278,6
7/25/2017 7:00,7/25/2017,7/25/2017 7:00,27.778,7
7/25/2017 8:00,7/25/2017,7/25/2017 8:00,32.222,8
7/25/2017 9:00,7/25/2017,7/25/2017 9:00,46.667,9
7/25/2017 10:00,7/25/2017,7/25/2017 10:00,59.722,10
7/25/2017 11:00,7/25/2017,7/25/2017 11:00,51.111,11
7/25/2017 12:00,7/25/2017,7/25/2017 12:00,69.722,12
7/25/2017 13:00,7/25/2017,7/25/2017 13:00,76.111,13
7/25/2017 14:00,7/25/2017,7/25/2017 14:00,86.944,14
7/25/2017 15:00,7/25/2017,7/25/2017 15:00,76.389,15
7/25/2017 16:00,7/25/2017,7/25/2017 16:00,79.224,16
7/25/2017 17:00,7/25/2017,7/25/2017 17:00,69.081,17
7/25/2017 18:00,7/25/2017,7/25/2017 18:00,62.327,18
7/25/2017 19:00,7/25/2017,7/25/2017 19:00,59.722,19
7/25/2017 20:00,7/25/2017,7/25/2017 20:00,52.222,20
7/25/2017 21:00,7/25/2017,7/25/2017 21:00,55.278,21
7/25/2017 22:00,7/25/2017,7/25/2017 22:00,47.5,22
7/25/2017 23:00,7/25/2017,7/25/2017 23:00,39.722,23
7/26/2017 0:00,7/25/2017,7/26/2017 0:00,51.944,0
7/26/2017 1:00,7/25/2017,7/26/2017 1:00,48.611,1
7/26/2017 2:00,7/25/2017,7/26/2017 2:00,58.611,2
7/26/2017 3:00,7/25/2017,7/26/2017 3:00,61.111,3
7/26/2017 4:00,7/25/2017,7/26/2017 4:00,58.889,4
7/26/2017 5:00,7/26/2017,7/26/2017 5:00,58.889,5
7/26/2017 6:00,7/26/2017,7/26/2017 6:00,49.722,6
7/26/2017 7:00,7/26/2017,7/26/2017 7:00,40.556,7
7/26/2017 8:00,7/26/2017,7/26/2017 8:00,45,8
7/26/2017 9:00,7/26/2017,7/26/2017 9:00,54.444,9
7/26/2017 10:00,7/26/2017,7/26/2017 10:00,65.556,10
7/26/2017 11:00,7/26/2017,7/26/2017 11:00,51.111,11
7/26/2017 12:00,7/26/2017,7/26/2017 12:00,71.389,12
7/26/2017 13:00,7/26/2017,7/26/2017 13:00,73.611,13
7/26/2017 14:00,7/26/2017,7/26/2017 14:00,85,14
7/26/2017 15:00,7/26/2017,7/26/2017 15:00,73.333,15
7/26/2017 16:00,7/26/2017,7/26/2017 16:00,76.667,16
7/26/2017 17:00,7/26/2017,7/26/2017 17:00,69.167,17
7/26/2017 18:00,7/26/2017,7/26/2017 18:00,61.111,18
7/26/2017 19:00,7/26/2017,7/26/2017 19:00,58.611,19
7/26/2017 20:00,7/26/2017,7/26/2017 20:00,49.167,20
7/26/2017 21:00,7/26/2017,7/26/2017 21:00,54.167,21
7/26/2017 22:00,7/26/2017,7/26/2017 22:00,45.833,22
7/26/2017 23:00,7/26/2017,7/26/2017 23:00,37.222,23
7/27/2017 0:00,7/26/2017,7/27/2017 0:00,48.476,0
7/27/2017 1:00,7/26/2017,7/27/2017 1:00,50.833,1
7/27/2017 2:00,7/26/2017,7/27/2017 2:00,57.222,2
7/27/2017 3:00,7/26/2017,7/27/2017 3:00,65.278,3
7/27/2017 4:00,7/26/2017,7/27/2017 4:00,56.667,4
7/27/2017 5:00,7/27/2017,7/27/2017 5:00,56.667,5
7/27/2017 6:00,7/27/2017,7/27/2017 6:00,54.167,6
7/27/2017 7:00,7/27/2017,7/27/2017 7:00,38.611,7
7/27/2017 8:00,7/27/2017,7/27/2017 8:00,44.722,8
7/27/2017 9:00,7/27/2017,7/27/2017 9:00,48.333,9
7/27/2017 10:00,7/27/2017,7/27/2017 10:00,62.222,10
7/27/2017 11:00,7/27/2017,7/27/2017 11:00,51.944,11
7/27/2017 12:00,7/27/2017,7/27/2017 12:00,72.222,12
7/27/2017 13:00,7/27/2017,7/27/2017 13:00,73.889,13
7/27/2017 14:00,7/27/2017,7/27/2017 14:00,85.556,14
