days,dt,cur_time_in_gmt,cpu_utilization_pctg,hour,cpu_utilization_pctg_extrapolated,is_extrapolated
6/1/2017 20:00,6/1/2017,6/1/2017 20:00,48.611,20,48.611,FALSE
6/1/2017 21:00,6/1/2017,6/1/2017 21:00,53.611,21,53.611,FALSE
6/1/2017 22:00,6/1/2017,6/1/2017 22:00,46.389,22,46.389,FALSE
6/1/2017 23:00,6/1/2017,6/1/2017 23:00,37.222,23,37.222,FALSE
6/2/2017 0:00,6/1/2017,6/2/2017 0:00,38.333,0,38.333,FALSE
6/2/2017 1:00,6/1/2017,6/2/2017 1:00,36.389,1,36.389,FALSE
6/2/2017 2:00,6/1/2017,6/2/2017 2:00,39.722,2,39.722,FALSE
6/2/2017 3:00,6/1/2017,6/2/2017 3:00,45,3,45,FALSE
6/2/2017 4:00,6/1/2017,6/2/2017 4:00,38.889,4,38.889,FALSE
6/2/2017 5:00,6/2/2017,6/2/2017 5:00,,5,36.25,TRUE
6/2/2017 6:00,6/2/2017,6/2/2017 6:00,39.167,6,39.167,FALSE
6/2/2017 7:00,6/2/2017,6/2/2017 7:00,42.778,7,42.778,FALSE
6/2/2017 8:00,6/2/2017,6/2/2017 8:00,44.167,8,44.167,FALSE
6/2/2017 9:00,6/2/2017,6/2/2017 9:00,38.333,9,38.333,FALSE
6/2/2017 10:00,6/2/2017,6/2/2017 10:00,57.618,10,57.618,FALSE
6/2/2017 11:00,6/2/2017,6/2/2017 11:00,51.111,11,51.111,FALSE
6/2/2017 12:00,6/2/2017,6/2/2017 12:00,70.833,12,70.833,FALSE
6/2/2017 13:00,6/2/2017,6/2/2017 13:00,72.778,13,72.778,FALSE
6/2/2017 14:00,6/2/2017,6/2/2017 14:00,84.167,14,84.167,FALSE
6/2/2017 15:00,6/2/2017,6/2/2017 15:00,69.722,15,69.722,FALSE
6/2/2017 16:00,6/2/2017,6/2/2017 16:00,72.778,16,72.778,FALSE
6/2/2017 17:00,6/2/2017,6/2/2017 17:00,64.722,17,64.722,FALSE
6/2/2017 18:00,6/2/2017,6/2/2017 18:00,60.278,18,60.278,FALSE
6/2/2017 19:00,6/2/2017,6/2/2017 19:00,53.056,19,53.056,FALSE
6/2/2017 20:00,6/2/2017,6/2/2017 20:00,45.833,20,45.833,FALSE
6/2/2017 21:00,6/2/2017,6/2/2017 21:00,56.667,21,56.667,FALSE
6/2/2017 22:00,6/2/2017,6/2/2017 22:00,73.889,22,73.889,FALSE
6/2/2017 23:00,6/2/2017,6/2/2017 23:00,55.556,23,55.556,FALSE
6/3/2017 0:00,6/2/2017,6/3/2017 0:00,74.167,0,74.167,FALSE
6/3/2017 1:00,6/2/2017,6/3/2017 1:00,71.944,1,71.944,FALSE
6/3/2017 2:00,6/2/2017,6/3/2017 2:00,60.833,2,60.833,FALSE
6/3/2017 3:00,6/2/2017,6/3/2017 3:00,66.389,3,66.389,FALSE
6/3/2017 4:00,6/2/2017,6/3/2017 4:00,50,4,50,FALSE
6/3/2017 5:00,,,,5,36.25,TRUE
6/3/2017 6:00,,,,6,34.444,TRUE
6/3/2017 7:00,,,,7,28.155,TRUE
6/3/2017 8:00,,,,8,31.389,TRUE
6/3/2017 9:00,,,,9,43.611,TRUE
6/3/2017 10:00,,,,10,57.778,TRUE
6/3/2017 11:00,,,,11,51.111,TRUE
6/3/2017 12:00,,,,12,68.931,TRUE
6/3/2017 13:00,,,,13,72.261,TRUE
6/3/2017 14:00,,,,14,80.264,TRUE
6/3/2017 15:00,,,,15,67.847,TRUE
6/3/2017 16:00,,,,16,69.667,TRUE
6/3/2017 17:00,,,,17,63.194,TRUE
6/3/2017 18:00,,,,18,56.528,TRUE
6/3/2017 19:00,,,,19,51.389,TRUE
6/3/2017 20:00,,,,20,46.125,TRUE
6/3/2017 21:00,,,,21,51.389,TRUE
6/3/2017 22:00,,,,22,46.111,TRUE
6/3/2017 23:00,,,,23,38.703,TRUE
6/4/2017 0:00,,,,0,49.583,TRUE
6/4/2017 1:00,,,,1,52.639,TRUE
6/4/2017 2:00,,,,2,55.417,TRUE
6/4/2017 3:00,,,,3,52.566,TRUE
6/4/2017 4:00,,,,4,41.056,TRUE
6/4/2017 5:00,6/4/2017,6/4/2017 5:00,,5,36.25,TRUE
6/4/2017 6:00,6/4/2017,6/4/2017 6:00,33.333,6,33.333,FALSE
6/4/2017 7:00,6/4/2017,6/4/2017 7:00,21.667,7,21.667,FALSE
6/4/2017 8:00,6/4/2017,6/4/2017 8:00,21.667,8,21.667,FALSE
6/4/2017 9:00,6/4/2017,6/4/2017 9:00,21.389,9,21.389,FALSE
6/4/2017 10:00,6/4/2017,6/4/2017 10:00,21.667,10,21.667,FALSE
6/4/2017 11:00,6/4/2017,6/4/2017 11:00,21.944,11,21.944,FALSE
6/4/2017 12:00,6/4/2017,6/4/2017 12:00,20,12,20,FALSE
6/4/2017 13:00,6/4/2017,6/4/2017 13:00,21.944,13,21.944,FALSE
6/4/2017 14:00,6/4/2017,6/4/2017 14:00,21.389,14,21.389,FALSE
6/4/2017 15:00,6/4/2017,6/4/2017 15:00,23.611,15,23.611,FALSE
6/4/2017 16:00,6/4/2017,6/4/2017 16:00,26.111,16,26.111,FALSE
6/4/2017 17:00,6/4/2017,6/4/2017 17:00,24.444,17,24.444,FALSE
6/4/2017 18:00,6/4/2017,6/4/2017 18:00,23.611,18,23.611,FALSE
6/4/2017 19:00,6/4/2017,6/4/2017 19:00,17.778,19,17.778,FALSE
6/4/2017 20:00,6/4/2017,6/4/2017 20:00,17.5,20,17.5,FALSE
6/4/2017 21:00,6/4/2017,6/4/2017 21:00,17.778,21,17.778,FALSE
6/4/2017 22:00,6/4/2017,6/4/2017 22:00,16.667,22,16.667,FALSE
6/4/2017 23:00,6/4/2017,6/4/2017 23:00,19.391,23,19.391,FALSE
6/5/2017 0:00,6/4/2017,6/5/2017 0:00,31.111,0,31.111,FALSE
6/5/2017 1:00,6/4/2017,6/5/2017 1:00,24.167,1,24.167,FALSE
6/5/2017 2:00,6/4/2017,6/5/2017 2:00,17.5,2,17.5,FALSE
6/5/2017 3:00,6/4/2017,6/5/2017 3:00,20.833,3,20.833,FALSE
6/5/2017 4:00,6/4/2017,6/5/2017 4:00,20,4,20,FALSE
6/5/2017 5:00,6/5/2017,6/5/2017 5:00,,5,36.25,TRUE
6/5/2017 6:00,6/5/2017,6/5/2017 6:00,27.222,6,27.222,FALSE
6/5/2017 7:00,6/5/2017,6/5/2017 7:00,24.722,7,24.722,FALSE
6/5/2017 8:00,6/5/2017,6/5/2017 8:00,30,8,30,FALSE
6/5/2017 9:00,6/5/2017,6/5/2017 9:00,42.778,9,42.778,FALSE
6/5/2017 10:00,6/5/2017,6/5/2017 10:00,57.5,10,57.5,FALSE
6/5/2017 11:00,6/5/2017,6/5/2017 11:00,48.611,11,48.611,FALSE
6/5/2017 12:00,6/5/2017,6/5/2017 12:00,69.444,12,69.444,FALSE
6/5/2017 13:00,6/5/2017,6/5/2017 13:00,69.722,13,69.722,FALSE
6/5/2017 14:00,6/5/2017,6/5/2017 14:00,81.389,14,81.389,FALSE
6/5/2017 15:00,6/5/2017,6/5/2017 15:00,66.944,15,66.944,FALSE
6/5/2017 16:00,6/5/2017,6/5/2017 16:00,69.167,16,69.167,FALSE
6/5/2017 17:00,6/5/2017,6/5/2017 17:00,63.333,17,63.333,FALSE
6/5/2017 18:00,6/5/2017,6/5/2017 18:00,56.389,18,56.389,FALSE
6/5/2017 19:00,6/5/2017,6/5/2017 19:00,50.556,19,50.556,FALSE
6/5/2017 20:00,6/5/2017,6/5/2017 20:00,46.389,20,46.389,FALSE
6/5/2017 21:00,6/5/2017,6/5/2017 21:00,54.444,21,54.444,FALSE
6/5/2017 22:00,6/5/2017,6/5/2017 22:00,47.222,22,47.222,FALSE
6/5/2017 23:00,6/5/2017,6/5/2017 23:00,38.611,23,38.611,FALSE
6/6/2017 0:00,6/5/2017,6/6/2017 0:00,44.167,0,44.167,FALSE
6/6/2017 1:00,6/5/2017,6/6/2017 1:00,47.778,1,47.778,FALSE
6/6/2017 2:00,6/5/2017,6/6/2017 2:00,51.944,2,51.944,FALSE
6/6/2017 3:00,6/5/2017,6/6/2017 3:00,56.389,3,56.389,FALSE
6/6/2017 4:00,6/5/2017,6/6/2017 4:00,42.5,4,42.5,FALSE
6/6/2017 5:00,6/6/2017,6/6/2017 5:00,,5,36.25,TRUE
6/6/2017 6:00,6/6/2017,6/6/2017 6:00,36.842,6,36.842,FALSE
6/6/2017 7:00,6/6/2017,6/6/2017 7:00,31.389,7,31.389,FALSE
6/6/2017 8:00,6/6/2017,6/6/2017 8:00,31.111,8,31.111,FALSE
6/6/2017 9:00,6/6/2017,6/6/2017 9:00,44.444,9,44.444,FALSE
6/6/2017 10:00,6/6/2017,6/6/2017 10:00,62.5,10,62.5,FALSE
6/6/2017 11:00,6/6/2017,6/6/2017 11:00,49.167,11,49.167,FALSE
6/6/2017 12:00,6/6/2017,6/6/2017 12:00,68.056,12,68.056,FALSE
6/6/2017 13:00,6/6/2017,6/6/2017 13:00,71.667,13,71.667,FALSE
6/6/2017 14:00,6/6/2017,6/6/2017 14:00,84.722,14,84.722,FALSE
6/6/2017 15:00,6/6/2017,6/6/2017 15:00,70.833,15,70.833,FALSE
6/6/2017 16:00,6/6/2017,6/6/2017 16:00,72.222,16,72.222,FALSE
6/6/2017 17:00,6/6/2017,6/6/2017 17:00,64.444,17,64.444,FALSE
6/6/2017 18:00,6/6/2017,6/6/2017 18:00,56.667,18,56.667,FALSE
6/6/2017 19:00,6/6/2017,6/6/2017 19:00,51.667,19,51.667,FALSE
6/6/2017 20:00,6/6/2017,6/6/2017 20:00,48.333,20,48.333,FALSE
6/6/2017 21:00,6/6/2017,6/6/2017 21:00,52.5,21,52.5,FALSE
6/6/2017 22:00,6/6/2017,6/6/2017 22:00,47.778,22,47.778,FALSE
6/6/2017 23:00,6/6/2017,6/6/2017 23:00,36.944,23,36.944,FALSE
6/7/2017 0:00,6/6/2017,6/7/2017 0:00,45,0,45,FALSE
6/7/2017 1:00,6/6/2017,6/7/2017 1:00,50.833,1,50.833,FALSE
6/7/2017 2:00,6/6/2017,6/7/2017 2:00,65.278,2,65.278,FALSE
6/7/2017 3:00,6/6/2017,6/7/2017 3:00,53.889,3,53.889,FALSE
6/7/2017 4:00,6/6/2017,6/7/2017 4:00,33.889,4,33.889,FALSE
6/7/2017 5:00,6/7/2017,6/7/2017 5:00,,5,36.25,TRUE
6/7/2017 6:00,6/7/2017,6/7/2017 6:00,28.611,6,28.611,FALSE
6/7/2017 7:00,6/7/2017,6/7/2017 7:00,30.278,7,30.278,FALSE
6/7/2017 8:00,6/7/2017,6/7/2017 8:00,32.222,8,32.222,FALSE
6/7/2017 9:00,6/7/2017,6/7/2017 9:00,55.278,9,55.278,FALSE
6/7/2017 10:00,6/7/2017,6/7/2017 10:00,58.333,10,58.333,FALSE
6/7/2017 11:00,6/7/2017,6/7/2017 11:00,49.444,11,49.444,FALSE
6/7/2017 12:00,6/7/2017,6/7/2017 12:00,70.36,12,70.36,FALSE
6/7/2017 13:00,6/7/2017,6/7/2017 13:00,74.722,13,74.722,FALSE
6/7/2017 14:00,6/7/2017,6/7/2017 14:00,83.333,14,83.333,FALSE
6/7/2017 15:00,6/7/2017,6/7/2017 15:00,71.389,15,71.389,FALSE
6/7/2017 16:00,6/7/2017,6/7/2017 16:00,74.444,16,74.444,FALSE
6/7/2017 17:00,6/7/2017,6/7/2017 17:00,68.056,17,68.056,FALSE
6/7/2017 18:00,6/7/2017,6/7/2017 18:00,60.556,18,60.556,FALSE
6/7/2017 19:00,6/7/2017,6/7/2017 19:00,58.333,19,58.333,FALSE
6/7/2017 20:00,6/7/2017,6/7/2017 20:00,52.222,20,52.222,FALSE
6/7/2017 21:00,6/7/2017,6/7/2017 21:00,55.556,21,55.556,FALSE
6/7/2017 22:00,6/7/2017,6/7/2017 22:00,44.722,22,44.722,FALSE
6/7/2017 23:00,6/7/2017,6/7/2017 23:00,37.778,23,37.778,FALSE
6/8/2017 0:00,6/7/2017,6/8/2017 0:00,38.889,0,38.889,FALSE
6/8/2017 1:00,6/7/2017,6/8/2017 1:00,39.167,1,39.167,FALSE
6/8/2017 2:00,6/7/2017,6/8/2017 2:00,41.667,2,41.667,FALSE
6/8/2017 3:00,6/7/2017,6/8/2017 3:00,49.444,3,49.444,FALSE
6/8/2017 4:00,6/7/2017,6/8/2017 4:00,52.5,4,52.5,FALSE
6/8/2017 5:00,6/8/2017,6/8/2017 5:00,,5,36.25,TRUE
6/8/2017 6:00,6/8/2017,6/8/2017 6:00,36.944,6,36.944,FALSE
6/8/2017 7:00,6/8/2017,6/8/2017 7:00,38.333,7,38.333,FALSE
6/8/2017 8:00,6/8/2017,6/8/2017 8:00,31.111,8,31.111,FALSE
6/8/2017 9:00,6/8/2017,6/8/2017 9:00,46.111,9,46.111,FALSE
6/8/2017 10:00,6/8/2017,6/8/2017 10:00,56.667,10,56.667,FALSE
6/8/2017 11:00,6/8/2017,6/8/2017 11:00,50,11,50,FALSE
6/8/2017 12:00,6/8/2017,6/8/2017 12:00,69.167,12,69.167,FALSE
6/8/2017 13:00,6/8/2017,6/8/2017 13:00,71.944,13,71.944,FALSE
6/8/2017 14:00,6/8/2017,6/8/2017 14:00,85,14,85,FALSE
6/8/2017 15:00,6/8/2017,6/8/2017 15:00,70.833,15,70.833,FALSE
6/8/2017 16:00,6/8/2017,6/8/2017 16:00,78.889,16,78.889,FALSE
6/8/2017 17:00,6/8/2017,6/8/2017 17:00,68.333,17,68.333,FALSE
6/8/2017 18:00,6/8/2017,6/8/2017 18:00,60.556,18,60.556,FALSE
6/8/2017 19:00,6/8/2017,6/8/2017 19:00,54.294,19,54.294,FALSE
6/8/2017 20:00,6/8/2017,6/8/2017 20:00,49.722,20,49.722,FALSE
6/8/2017 21:00,6/8/2017,6/8/2017 21:00,55.278,21,55.278,FALSE
6/8/2017 22:00,6/8/2017,6/8/2017 22:00,51.389,22,51.389,FALSE
6/8/2017 23:00,6/8/2017,6/8/2017 23:00,42.5,23,42.5,FALSE
6/9/2017 0:00,6/8/2017,6/9/2017 0:00,44.167,0,44.167,FALSE
6/9/2017 1:00,6/8/2017,6/9/2017 1:00,46.944,1,46.944,FALSE
6/9/2017 2:00,6/8/2017,6/9/2017 2:00,55,2,55,FALSE
6/9/2017 3:00,6/8/2017,6/9/2017 3:00,61.667,3,61.667,FALSE
6/9/2017 4:00,6/8/2017,6/9/2017 4:00,50.278,4,50.278,FALSE
6/9/2017 5:00,6/9/2017,6/9/2017 5:00,,5,36.25,TRUE
6/9/2017 6:00,6/9/2017,6/9/2017 6:00,41.944,6,41.944,FALSE
6/9/2017 7:00,6/9/2017,6/9/2017 7:00,29.167,7,29.167,FALSE
6/9/2017 8:00,6/9/2017,6/9/2017 8:00,35.556,8,35.556,FALSE
6/9/2017 9:00,6/9/2017,6/9/2017 9:00,46.667,9,46.667,FALSE
6/9/2017 10:00,6/9/2017,6/9/2017 10:00,59.444,10,59.444,FALSE
6/9/2017 11:00,6/9/2017,6/9/2017 11:00,51.111,11,51.111,FALSE
6/9/2017 12:00,6/9/2017,6/9/2017 12:00,68.611,12,68.611,FALSE
6/9/2017 13:00,6/9/2017,6/9/2017 13:00,71.667,13,71.667,FALSE
6/9/2017 14:00,6/9/2017,6/9/2017 14:00,83.889,14,83.889,FALSE
6/9/2017 15:00,6/9/2017,6/9/2017 15:00,70,15,70,FALSE
6/9/2017 16:00,6/9/2017,6/9/2017 16:00,70,16,70,FALSE
6/9/2017 17:00,6/9/2017,6/9/2017 17:00,66.111,17,66.111,FALSE
6/9/2017 18:00,6/9/2017,6/9/2017 18:00,60.556,18,60.556,FALSE
6/9/2017 19:00,6/9/2017,6/9/2017 19:00,55.278,19,55.278,FALSE
6/9/2017 20:00,6/9/2017,6/9/2017 20:00,49.444,20,49.444,FALSE
6/9/2017 21:00,6/9/2017,6/9/2017 21:00,60.278,21,60.278,FALSE
6/9/2017 22:00,6/9/2017,6/9/2017 22:00,79.722,22,79.722,FALSE
6/9/2017 23:00,6/9/2017,6/9/2017 23:00,60,23,60,FALSE
6/10/2017 0:00,6/9/2017,6/10/2017 0:00,73.889,0,73.889,FALSE
6/10/2017 1:00,6/9/2017,6/10/2017 1:00,73.684,1,73.684,FALSE
6/10/2017 2:00,6/9/2017,6/10/2017 2:00,70.278,2,70.278,FALSE
6/10/2017 3:00,6/9/2017,6/10/2017 3:00,72.5,3,72.5,FALSE
6/10/2017 4:00,6/9/2017,6/10/2017 4:00,58.333,4,58.333,FALSE
6/10/2017 5:00,,,,5,36.25,TRUE
6/10/2017 6:00,,,,6,34.444,TRUE
6/10/2017 7:00,,,,7,28.155,TRUE
6/10/2017 8:00,,,,8,31.389,TRUE
6/10/2017 9:00,,,,9,43.611,TRUE
6/10/2017 10:00,,,,10,57.778,TRUE
6/10/2017 11:00,,,,11,51.111,TRUE
6/10/2017 12:00,,,,12,68.931,TRUE
6/10/2017 13:00,,,,13,72.261,TRUE
6/10/2017 14:00,,,,14,80.264,TRUE
6/10/2017 15:00,,,,15,67.847,TRUE
6/10/2017 16:00,,,,16,69.667,TRUE
6/10/2017 17:00,,,,17,63.194,TRUE
6/10/2017 18:00,,,,18,56.528,TRUE
6/10/2017 19:00,,,,19,51.389,TRUE
6/10/2017 20:00,,,,20,46.125,TRUE
6/10/2017 21:00,,,,21,51.389,TRUE
6/10/2017 22:00,,,,22,46.111,TRUE
6/10/2017 23:00,,,,23,38.703,TRUE
6/11/2017 0:00,,,,0,49.583,TRUE
6/11/2017 1:00,,,,1,52.639,TRUE
6/11/2017 2:00,,,,2,55.417,TRUE
6/11/2017 3:00,,,,3,52.566,TRUE
6/11/2017 4:00,,,,4,41.056,TRUE
6/11/2017 5:00,6/11/2017,6/11/2017 5:00,,5,36.25,TRUE
6/11/2017 6:00,6/11/2017,6/11/2017 6:00,36.111,6,36.111,FALSE
6/11/2017 7:00,6/11/2017,6/11/2017 7:00,27.222,7,27.222,FALSE
6/11/2017 8:00,6/11/2017,6/11/2017 8:00,24.1,8,24.1,FALSE
6/11/2017 9:00,6/11/2017,6/11/2017 9:00,25.278,9,25.278,FALSE
6/11/2017 10:00,6/11/2017,6/11/2017 10:00,23.889,10,23.889,FALSE
6/11/2017 11:00,6/11/2017,6/11/2017 11:00,24.444,11,24.444,FALSE
6/11/2017 12:00,6/11/2017,6/11/2017 12:00,23.889,12,23.889,FALSE
6/11/2017 13:00,6/11/2017,6/11/2017 13:00,24.444,13,24.444,FALSE
6/11/2017 14:00,6/11/2017,6/11/2017 14:00,23.056,14,23.056,FALSE
6/11/2017 15:00,6/11/2017,6/11/2017 15:00,23.889,15,23.889,FALSE
6/11/2017 16:00,6/11/2017,6/11/2017 16:00,23.333,16,23.333,FALSE
6/11/2017 17:00,6/11/2017,6/11/2017 17:00,25.556,17,25.556,FALSE
6/11/2017 18:00,6/11/2017,6/11/2017 18:00,23.611,18,23.611,FALSE
6/11/2017 19:00,6/11/2017,6/11/2017 19:00,17.222,19,17.222,FALSE
6/11/2017 20:00,6/11/2017,6/11/2017 20:00,15.556,20,15.556,FALSE
6/11/2017 21:00,6/11/2017,6/11/2017 21:00,19.167,21,19.167,FALSE
6/11/2017 22:00,6/11/2017,6/11/2017 22:00,18.056,22,18.056,FALSE
6/11/2017 23:00,6/11/2017,6/11/2017 23:00,18.889,23,18.889,FALSE
6/12/2017 0:00,6/11/2017,6/12/2017 0:00,32.778,0,32.778,FALSE
6/12/2017 1:00,6/11/2017,6/12/2017 1:00,22.778,1,22.778,FALSE
6/12/2017 2:00,6/11/2017,6/12/2017 2:00,19.722,2,19.722,FALSE
6/12/2017 3:00,6/11/2017,6/12/2017 3:00,22.5,3,22.5,FALSE
6/12/2017 4:00,6/11/2017,6/12/2017 4:00,21.944,4,21.944,FALSE
6/12/2017 5:00,6/12/2017,6/12/2017 5:00,,5,36.25,TRUE
6/12/2017 6:00,6/12/2017,6/12/2017 6:00,29.722,6,29.722,FALSE
6/12/2017 7:00,6/12/2017,6/12/2017 7:00,26.389,7,26.389,FALSE
6/12/2017 8:00,6/12/2017,6/12/2017 8:00,33.611,8,33.611,FALSE
6/12/2017 9:00,6/12/2017,6/12/2017 9:00,49.167,9,49.167,FALSE
6/12/2017 10:00,6/12/2017,6/12/2017 10:00,55.833,10,55.833,FALSE
6/12/2017 11:00,6/12/2017,6/12/2017 11:00,48.056,11,48.056,FALSE
6/12/2017 12:00,6/12/2017,6/12/2017 12:00,67.5,12,67.5,FALSE
6/12/2017 13:00,6/12/2017,6/12/2017 13:00,71.745,13,71.745,FALSE
6/12/2017 14:00,6/12/2017,6/12/2017 14:00,86.667,14,86.667,FALSE
6/12/2017 15:00,6/12/2017,6/12/2017 15:00,68.611,15,68.611,FALSE
6/12/2017 16:00,6/12/2017,6/12/2017 16:00,76.944,16,76.944,FALSE
6/12/2017 17:00,6/12/2017,6/12/2017 17:00,74.722,17,74.722,FALSE
6/12/2017 18:00,6/12/2017,6/12/2017 18:00,71.667,18,71.667,FALSE
6/12/2017 19:00,6/12/2017,6/12/2017 19:00,62.222,19,62.222,FALSE
6/12/2017 20:00,6/12/2017,6/12/2017 20:00,56.111,20,56.111,FALSE
6/12/2017 21:00,6/12/2017,6/12/2017 21:00,60,21,60,FALSE
6/12/2017 22:00,6/12/2017,6/12/2017 22:00,57.778,22,57.778,FALSE
6/12/2017 23:00,6/12/2017,6/12/2017 23:00,39.444,23,39.444,FALSE
6/13/2017 0:00,6/12/2017,6/13/2017 0:00,48.056,0,48.056,FALSE
6/13/2017 1:00,6/12/2017,6/13/2017 1:00,45.556,1,45.556,FALSE
6/13/2017 2:00,6/12/2017,6/13/2017 2:00,59.444,2,59.444,FALSE
6/13/2017 3:00,6/12/2017,6/13/2017 3:00,58.611,3,58.611,FALSE
6/13/2017 4:00,6/12/2017,6/13/2017 4:00,44.444,4,44.444,FALSE
6/13/2017 5:00,6/13/2017,6/13/2017 5:00,,5,36.25,TRUE
6/13/2017 6:00,6/13/2017,6/13/2017 6:00,30,6,30,FALSE
6/13/2017 7:00,6/13/2017,6/13/2017 7:00,30.278,7,30.278,FALSE
6/13/2017 8:00,6/13/2017,6/13/2017 8:00,32.5,8,32.5,FALSE
6/13/2017 9:00,6/13/2017,6/13/2017 9:00,51.389,9,51.389,FALSE
6/13/2017 10:00,6/13/2017,6/13/2017 10:00,59.167,10,59.167,FALSE
6/13/2017 11:00,6/13/2017,6/13/2017 11:00,49.722,11,49.722,FALSE
6/13/2017 12:00,6/13/2017,6/13/2017 12:00,71.944,12,71.944,FALSE
6/13/2017 13:00,6/13/2017,6/13/2017 13:00,74.722,13,74.722,FALSE
6/13/2017 14:00,6/13/2017,6/13/2017 14:00,86.667,14,86.667,FALSE
6/13/2017 15:00,6/13/2017,6/13/2017 15:00,74.722,15,74.722,FALSE
6/13/2017 16:00,6/13/2017,6/13/2017 16:00,76.111,16,76.111,FALSE
6/13/2017 17:00,6/13/2017,6/13/2017 17:00,69.444,17,69.444,FALSE
6/13/2017 18:00,6/13/2017,6/13/2017 18:00,64.167,18,64.167,FALSE
6/13/2017 19:00,6/13/2017,6/13/2017 19:00,61.111,19,61.111,FALSE
6/13/2017 20:00,6/13/2017,6/13/2017 20:00,54.294,20,54.294,FALSE
6/13/2017 21:00,6/13/2017,6/13/2017 21:00,58.056,21,58.056,FALSE
6/13/2017 22:00,6/13/2017,6/13/2017 22:00,51.667,22,51.667,FALSE
6/13/2017 23:00,6/13/2017,6/13/2017 23:00,42.778,23,42.778,FALSE
6/14/2017 0:00,6/13/2017,6/14/2017 0:00,47.5,0,47.5,FALSE
6/14/2017 1:00,6/13/2017,6/14/2017 1:00,49.722,1,49.722,FALSE
6/14/2017 2:00,6/13/2017,6/14/2017 2:00,53.611,2,53.611,FALSE
6/14/2017 3:00,6/13/2017,6/14/2017 3:00,65.278,3,65.278,FALSE
6/14/2017 4:00,6/13/2017,6/14/2017 4:00,48.333,4,48.333,FALSE
6/14/2017 5:00,6/14/2017,6/14/2017 5:00,,5,36.25,TRUE
6/14/2017 6:00,6/14/2017,6/14/2017 6:00,49.444,6,49.444,FALSE
6/14/2017 7:00,6/14/2017,6/14/2017 7:00,35.278,7,35.278,FALSE
6/14/2017 8:00,6/14/2017,6/14/2017 8:00,39.444,8,39.444,FALSE
6/14/2017 9:00,6/14/2017,6/14/2017 9:00,49.444,9,49.444,FALSE
6/14/2017 10:00,6/14/2017,6/14/2017 10:00,64.722,10,64.722,FALSE
6/14/2017 11:00,6/14/2017,6/14/2017 11:00,53.333,11,53.333,FALSE
6/14/2017 12:00,6/14/2017,6/14/2017 12:00,72.222,12,72.222,FALSE
6/14/2017 13:00,6/14/2017,6/14/2017 13:00,75.556,13,75.556,FALSE
6/14/2017 14:00,6/14/2017,6/14/2017 14:00,85.833,14,85.833,FALSE
6/14/2017 15:00,6/14/2017,6/14/2017 15:00,73.056,15,73.056,FALSE
6/14/2017 16:00,6/14/2017,6/14/2017 16:00,77.222,16,77.222,FALSE
6/14/2017 17:00,6/14/2017,6/14/2017 17:00,70,17,70,FALSE
6/14/2017 18:00,6/14/2017,6/14/2017 18:00,61.944,18,61.944,FALSE
6/14/2017 19:00,6/14/2017,6/14/2017 19:00,56.944,19,56.944,FALSE
6/14/2017 20:00,6/14/2017,6/14/2017 20:00,50.556,20,50.556,FALSE
6/14/2017 21:00,6/14/2017,6/14/2017 21:00,54.444,21,54.444,FALSE
6/14/2017 22:00,6/14/2017,6/14/2017 22:00,48.889,22,48.889,FALSE
6/14/2017 23:00,6/14/2017,6/14/2017 23:00,39.444,23,39.444,FALSE
6/15/2017 0:00,6/14/2017,6/15/2017 0:00,46.667,0,46.667,FALSE
6/15/2017 1:00,6/14/2017,6/15/2017 1:00,53.056,1,53.056,FALSE
6/15/2017 2:00,6/14/2017,6/15/2017 2:00,62.327,2,62.327,FALSE
6/15/2017 3:00,6/14/2017,6/15/2017 3:00,61.944,3,61.944,FALSE
6/15/2017 4:00,6/14/2017,6/15/2017 4:00,45.833,4,45.833,FALSE
6/15/2017 5:00,6/15/2017,6/15/2017 5:00,,5,36.25,TRUE
6/15/2017 6:00,6/15/2017,6/15/2017 6:00,42.222,6,42.222,FALSE
6/15/2017 7:00,6/15/2017,6/15/2017 7:00,32.778,7,32.778,FALSE
6/15/2017 8:00,6/15/2017,6/15/2017 8:00,37.778,8,37.778,FALSE
6/15/2017 9:00,6/15/2017,6/15/2017 9:00,45.833,9,45.833,FALSE
6/15/2017 10:00,6/15/2017,6/15/2017 10:00,56.389,10,56.389,FALSE
6/15/2017 11:00,6/15/2017,6/15/2017 11:00,55.556,11,55.556,FALSE
6/15/2017 12:00,6/15/2017,6/15/2017 12:00,71.389,12,71.389,FALSE
6/15/2017 13:00,6/15/2017,6/15/2017 13:00,74.722,13,74.722,FALSE
6/15/2017 14:00,6/15/2017,6/15/2017 14:00,85.278,14,85.278,FALSE
6/15/2017 15:00,6/15/2017,6/15/2017 15:00,69.722,15,69.722,FALSE
6/15/2017 16:00,6/15/2017,6/15/2017 16:00,74.444,16,74.444,FALSE
6/15/2017 17:00,6/15/2017,6/15/2017 17:00,67.5,17,67.5,FALSE
6/15/2017 18:00,6/15/2017,6/15/2017 18:00,62.5,18,62.5,FALSE
6/15/2017 19:00,6/15/2017,6/15/2017 19:00,58.056,19,58.056,FALSE
6/15/2017 20:00,6/15/2017,6/15/2017 20:00,52.222,20,52.222,FALSE
6/15/2017 21:00,6/15/2017,6/15/2017 21:00,53.056,21,53.056,FALSE
6/15/2017 22:00,6/15/2017,6/15/2017 22:00,49.722,22,49.722,FALSE
